original_id,new_id
868697086439489585,ENT9717485475
868699996933744841,PAN1021707364
869413789203889866,OBS3011616433
868703754666256480,BAT2165674834
868705602408536041,POP9947690024
868100927900930231,REU5097224966
869418851021568988,MEN4567514168
868104159204891843,BAT8128773986
868721246734088797,VAU0916503576
869422813013568450,VAU5574096954
868722814098584948,TEM8268639314
868112225593378659,VAU2455609963
869425854848048853,OPE6978732328
868723895370002924,POP7739505528
869426887988986894,BUT9427217901
868727713090472259,LOU8361365201
868116186898400007,VAU1040124465
869427079700355271,GOB3917481996
868731309392614223,BUT6886532903
869430727559111827,BUT9763493930
868136770276940261,PAL4606839116
869435532212133060,BOU2805857533
868140424130355947,BUT7460599575
868145288440240374,VAU1635168840
868732663031327285,VAU1963486079
868743362657902268,PAS1439798603
869435814083765338,PAN5530466429
868751595575163058,VAU4444575017
868751640151107473,BUT3247944661
868155897404099465,GOB6460840388
869441987834562953,PAS1512574738
868158044393695080,REU2331921493
869449194300461207,ENT7278201348
868753410969504978,BUT7161362591
869451590562792750,PAS3424695905
868755988072350792,POP6758964191
868181382725224738,BUT9869788021
869451694051307224,BUT8065390402
868763230274518913,PAL8143572519
869452329171583189,ENT7651865080
868185711494693377,BAT3509088414
868199108756291861,POP5265419742
869454273219594658,ENT6452003851
868764688337770961,PAL5108785592
869456500682722272,ENT2322218247
868765776928028854,VAU7600973774
868208730719468695,PAS7368429138
869458053381831106,ELY4010066867
868213493167462045,POP1689911323
869478693230223072,ELY1977638375
868214869219269496,OBS2485536015
868769216464902539,BUT9850270990
869482589330007446,ELY9384935761
868771243094139454,VAU5346172320
868774629085782301,VAU7137569760
868237795558251429,BUT0282545806
868240795515207939,PAN3430186000
869484012580822834,BAT6963059648
868417185582878932,GOB5807534136
868776936090642359,BUT4984847500
869484989868028284,VAU1340632495
868781348905044232,VAU8065166863
869490232559960291,VAU0560022825
868450748888802999,PAN0332157635
869544489003893534,TEM2968586165
868787449357895553,PAL4134388938
868792525573959639,BUT2127745067
869554567140489396,TEM1581794329
868793461485665445,PAL0735341360
868509205985542034,BUT5872519520
868520781258470486,LUX8562805855
868793749584040567,BOU6986785989
869561894538364016,VAU4153743410
869573012490708942,VAU5277828477
868800293248435799,LUX0884540861
868524646012474207,OPE1545903278
869589464251748329,ENT0942574635
868527062790959444,ENT7057323147
868802340213014481,VAU4754811760
869594987534407450,ELY6135172179
868807444403354949,BAT5378218870
868812389175200997,BOU6600445800
868530516779790610,VAU2950456444
868534696220858693,OPE9940346044
869596981919211282,GOB4143301094
869610815375448755,GOB0048351917
868543941690966749,LOU4172038348
868812785991284582,ELY0505431240
869651805485071736,VAU0619662115
868830726299340088,GOB9707117798
868843862251767696,GOB2968058860
868547999380694166,PAL9317256932
868548156754306871,GOB3924627350
869655793675476289,VAU8609953601
869657668432324542,BAT9875918846
868556783058465886,BUT5338814013
868558354190918387,MEN9537277839
868853250747827487,BOU2487255404
869898088200179551,BOU5544661095
868858290525726482,PAS5172063622
868559208106488014,POP8908760155
868560575433490695,GOB2934585729
869924451856748522,BUT7598424802
868564226484742022,TEM4138533097
868877091762063507,HOT1702675918
869939006432631264,ELY2136785097
868883190295710022,PAL5709742629
868565084807793589,BUT6720610413
869993281691130142,PAL4774083754
868566903573217298,POP8015878111
869996112809192970,ENT3734258381
868891494994967447,MEN5385903863
868891910791746584,POP8507681008
869999675452347575,OPE3332509887
868568847550700563,BUT1764854750
869999679833425077,PAS3994582411
868897326152633500,OPE2092060227
870006902625782846,BUT9736694438
868902055948677795,OPE0384004610
868910385515706580,OPE0243337460
868569768484119138,OPE3872073453
870028336653047131,REU2558253389
868570528524366741,PAL7684832784
868574855879545415,OPE4650698831
868913019890877232,OPE6237143407
870042966253757004,BUT9128353011
868916133929963953,OPE2855641471
868577612079974661,LOU1249572042
870061876045982502,PAL4476782934
868579837166283970,OPE6972886209
868580727931554144,BUT9797586966
868917326312621160,BOU7323420042
870076950282335111,MEN5565245398
868922592258574669,PAS7191516240
868922683457762026,LUX5130715374
868585349799058933,ENT9935672829
868586573911817631,OPE0244479702
870094907130478253,VAU9149841151
870745152941664215,VAU6902275490
868926248374849892,GOB6228886427
870096641221843852,BUT1936349000
868935036110008960,OPE2858643423
868938096976413198,OPE2079953970
870754082907897896,ELY5608443034
870101080566632326,BUT3309841645
870767736495504047,PAS0053913630
870106390799457689,PAN9056924048
870769418620304374,PAS9117490098
870770632108563066,PAL6602639679
870771372193213436,OBS2802835102
868976463423082720,TEM4546219554
869040934647222321,PAS1898980622
870106825301609111,BUT0841363805
869078008602461789,VAU5419632874
870771970938951072,HOT9223625088
870776520057673741,POP8627743843
870115576517400382,OPE6273106703
869197364086558064,POP0676457179
869207504633697956,BAT5717894911
870132462371154427,LUX5848367217
869223471867925229,ENT3814453623
870786738797114741,PAS4187959862
870141640550731908,BUT8167828761
870788904666522914,BOU9010073353
870146887130876952,BUT7641562475
870802354923668799,POP6112016317
869245161330959277,VAU1538459883
869277386707062632,BOU5680186321
870173852773324977,BUT6976023227
869277632357012664,BUT5454588487
870808781501872087,OPE0022744755
870816135688136564,MEN1347074127
870821748785958885,POP4426412437
869283067234839462,LUX7244879068
870181634884405035,VAU4977635497
869298730553093335,BUT1555440001
869330234942247286,MEN8185695621
869343823102145120,PAN1327466685
870829327124432091,VAU6906631557
870191645879651170,BOU1042652898
870830850220163031,MEN0617651645
869348386576784417,ENT3139792647
870198995368540495,PAN6868592708
869348664902080222,OPE8857783738
870834203561251200,BUT4108718400
870834515893697899,POP8702993997
870201627126003544,VAU2676610868
870842116821702263,BAT6202930020
869349438664089286,LUX5211999006
870201858117459895,VAU2812090026
869373491728577636,REU6442678835
869374545889752444,ENT2362053585
869374616414088810,BUT2074641520
870845771012654321,LOU8763826517
870215583190629875,BUT0225866271
870846149346663429,BUT3522068731
869380587671973320,BAT2124826380
870218801537980850,VAU4729580411
871523875387006283,LUX6229845672
870854027770596153,VAU0716703399
870861264420237483,PAL1032770172
870220960877797158,POP6264754622
870869679419663400,BUT3469969616
871525173722493510,PAN1276436728
871535791918729459,BOU2632182269
870224524746206026,OBS5546097536
871535822427035677,ENT4764320599
870873034233794330,OBS7349582001
870877808391205497,ELY6084815866
870254346740189722,BUT3663255394
870266327344105272,PAL6839364247
870884048438182415,BUT2729700648
871546280982575377,REU5183926886
870273537682695356,OPE0777573311
871546288295453411,PAS3892844405
870886738224511357,ENT2878309299
870296530490833759,REU2039707805
870900463734457271,VAU0397978816
870904930716030890,BOU0673158678
870911564053425153,BUT6722143089
871553865739264614,BUT9170727539
871575382976588125,ENT1345679902
870303490684307494,BUT7008115950
871575436923037021,BUT9876997797
870912704310753667,REU3308452449
870324425961963531,BAT1777666396
870918593660258722,BUT9398032538
870919152415218177,OPE5822124641
871576903100593164,BUT1956536849
871580189156627587,BOU0054540801
870336747812430241,OBS9387539313
871595238823039467,GOB3425933829
870920906506895377,VAU0834184161
870342268872358026,ENT4424134081
870922187956527612,REU3572916916
871597368585606116,POP3180859259
870351276714416788,VAU0315045242
871597490847095714,BOU6075982409
870950579606562709,VAU1941472693
870950640501294285,BUT0269934450
870352150001921452,PAS6098895951
870955679321816407,ENT9475875165
871598590640105906,BUT5856201861
870402011246027041,PAL2607383649
871599553632820007,MEN9775539703
870957591984238883,BUT4594722110
870422484275484849,HOT2721589190
870959994901183456,BUT8805746449
871600255947632356,VAU3647518616
871605924650601806,MEN1972988664
870967835566162469,BAT0038598365
870485063557214020,BAT5136774352
870970493789848635,PAS9076685000
871606703105666866,OBS5692613914
870526473670738863,ELY6136991951
871611102969075783,BUT0565762498
870536546061444357,BUT2302392140
871612385878316105,PAN5761086726
870977708194149192,BAT3520533887
870621236701553076,ELY1678047275
870644047555398772,PAL7431041889
870978049342423045,VAU2725124119
870978053246844573,VAU7421627178
871616084508741269,BAT1283315955
871617811980521301,ENT8794047121
871622906657688914,PAS8954789377
870647592636543207,PAS9703322016
871626672495412310,PAS5944429842
870997079401208148,BUT4846822675
870660821531492091,ELY8933181014
870997396426496948,BUT5488814187
871629610012184648,BOU3517395527
870717795085668792,POP0775000740
871630992398109913,BOU6197794410
871632061456917644,LOU2471472200
870999201404805880,BAT7061227165
871023979429591797,PAN3325698955
871024344043125351,ELY5370267574
870725091529233399,MEN4181078814
871036986405014713,POP0010847170
870737968063303143,BOU7217663882
871039751854675320,BAT2415437359
871637064233185319,PAS2255251297
870739446225197684,GOB6740351606
870741287856628615,MEN5874864692
871645560165165461,BAT3257905185
871651185864256733,OBS7292480365
871045464911444501,BOU9292572946
872324993513795957,MEN9968531250
871047527381632609,ELY2056906522
872326999451768119,PAS4911059092
871048492598067685,BUT9425714849
871655799071055156,PAL1018859146
872328835043939942,LOU0854088781
871658135977734954,BOU4451401284
871660608084677186,VAU6051941756
871055339813270630,MEN9417857789
872340874905053997,REU2342024658
871056057221871724,HOT1277973751
871057771375810933,VAU9580378612
871662575417887033,PAS0820818419
872354931164522377,BAT9444305971
871667243184580746,ENT9790831240
872359725161957020,OPE4176224569
872363736556869698,PAL4333631451
871678439228039025,ENT0406958683
871066516823206050,PAS7493591385
872380032000982071,BUT1825426838
872389670625571746,POP1518865877
871072197047377753,VAU7507295176
871697608366573655,HOT5338290752
872393931062062559,ELY7381874744
871698150715069832,VAU2356552335
871089686513101016,POP7688373767
872427246172549924,BUT5766157390
871097651940463923,BAT3909624344
871701316053120671,GOB9252211828
872432938515184421,OBS8536407494
871709404587070017,TEM3447283956
871106000665992104,LOU0062915162
872454386096015309,TEM6889831395
871121071818292877,PAS1991983542
871737013387882813,MEN3878760241
871741523879384820,OPE9566121835
871121856834716236,VAU7766199218
872458778011996700,PAS7446832887
872461796990736369,ENT1961753587
871132954325616338,BUT6126206479
871333022928492142,GOB4982270023
871373330716596636,ENT4157812053
871746461211858620,ENT1802484864
871761935211114765,BAT6110578079
872475840638716088,BUT3036651259
871383733987167835,BUT8694426726
871386827417259613,VAU6942009053
872480721234862699,BUT4309051752
871389823069358710,BUT4244723235
871766726720554005,REU3970990901
872486346616195748,ELY1446647388
871784833297770621,OPE1131578282
871389968328500886,REU4945573894
872496453316854571,PAS1081683679
871398880955627384,ENT9499738053
871789033092667426,BUT8816008474
872508940241212491,HOT8637775299
871801594044625937,PAS1748327078
872513228554342559,BAT0220070191
871810300133149128,ENT1128642202
871415917726222666,BOU8944655207
872518900975851740,BUT0887686640
871427047842153925,BUT8199752987
871814468493427264,PAS9682083863
871824823420392151,BUT6010289705
872533668250454762,LUX8021666505
871828554053343892,VAU3783370922
871430932074896301,BAT7122979907
871435701618094640,MEN4509586983
872541965676780827,BOU2706754550
871446869880121375,ELY3292947994
871449442873971783,ENT1431948484
871450465445804015,BUT4174742263
871851131627387499,OBS0343487446
872032789301493586,PAN2442664457
872674420553703848,OBS4532026214
872767893622348027,MEN2998394820
872044672412048057,LUX9698102191
871450489696375363,MEN4015838369
871470177493130346,LOU9429892441
872796635273571689,PAS9358453905
871474938193031744,POP4877947398
871485018008076496,HOT1243762396
872119948472351205,OPE3082087477
872127972727173433,VAU4046092361
872134361950778545,GOB2640461942
872139628022350516,PAS0322988861
871490488358351660,ENT8091239220
872865253220746862,BAT0873184387
871495414381845443,LOU0937042068
871498322180185771,OPE8262377131
872140231900255014,OPE9135665654
872144437734201444,LUX3462199959
872144646609401410,PAS6232295078
872871503741591178,OPE1848303260
872162281869467101,BUT3639187313
872165400537229480,OPE0161411115
872873171232885556,ENT9231874357
872174179336904438,GOB4362038295
871502657229083755,MEN2407280487
871503151082990460,ENT7185362063
872875151064663032,MEN3699744008
871509153454556960,POP3564545027
872181552725888393,BUT6794239360
872881683086625953,BUT1290135176
872184964574121493,MEN4852088825
871522696662014547,VAU0911872412
872884702470619928,MEN6636246744
872187268454081802,REU9723287176
872893883489371028,ENT5221045699
872200505123115696,BUT7877635587
873145002018315126,ENT8663650491
873150274215609271,BOU0806728482
872896692275374791,PAS3990889974
873158995324079898,TEM1177181211
872209187642894525,BUT6881159748
872903350778566831,BUT5504349047
872209399825323139,OBS8093689729
872904296602507440,OBS1960532544
873161519943429367,POP3205072556
872907522792585252,POP8914383673
873161536265218544,OPE3361464685
872211264823801287,ENT3942137647
872908208286724574,PAL0831360159
872216045596264773,PAS9761713326
873164971375116639,OBS0581580585
872228399677412023,MEN3085957509
872912065027626711,PAS2582414453
872230361438617465,BUT7833902334
872915396249084402,BUT8025893239
872248833621254109,VAU0489273589
872922871069119328,BUT7856867986
873177344560144252,HOT0091406500
872934749676204619,ENT5687831001
872256864472328980,POP3933781818
872258899678152740,ELY1390376542
873183538891124904,GOB3626390623
872943098574900885,BAT5511198157
872263546142864639,PAS9582284588
872943472618304157,BUT9484101158
872265611198687434,ENT5700170486
872265962959429225,VAU8626625908
872270542854305024,VAU8023889384
873185408568225252,BOU3070471560
873190172095404489,BAT6518161762
872945682518853985,POP2172594569
873220920586476770,REU7176576755
873232939330501542,BUT1236675973
872275206544243871,MEN9196235512
872285724245688209,BUT3093853454
872949117888578428,BAT4029922739
872952121640347147,OPE7480785923
872956531548264690,BUT0065994130
872291914842975686,POP3062439040
873242220219052615,BUT8428467011
872975173283327261,BUT9945433761
873249794594816410,GOB4709846604
873253968220843766,BUT7909291506
872293135480227459,BUT2808210438
872977561114830686,POP9231502365
872298093021381794,PAL8389902033
873326219599916408,ENT9700941394
872979821304018041,BAT7454994281
873419357562131711,BUT1749262481
872305529059337581,TEM2087550435
872985933988421085,BAT5715212847
873483911054694623,GOB1148062687
872989676721664085,BOU3041874289
873549419413124619,PAS6357674101
872316363485668646,BUT2551882820
872995535065991379,GOB7877864271
872316675145305395,BAT4556369869
873563148008470241,OPE4933080449
873012524891795688,POP3382347201
873568307393261862,BOU7017331568
872318681745545663,HOT5384611931
873013147717654554,PAS6053500946
873013982886518816,PAN8733698834
872322571131981372,BOU7756494919
873582782243231292,ENT5289889911
873017003912847803,BOU2860878888
873584336337758399,TEM1246980941
873949428311360296,VAU3098110073
873969274716220585,HOT5917964968
873018342425298470,ENT5927322522
873595427404172500,LUX3822965088
873018687910887099,BAT2060445922
873596487544267133,REU0880881358
873023022274305002,PAL4252824063
873598858639095483,BUT2834367989
873599779345000344,PAN5000674182
873032710467864681,OPE1994868440
873616392052845897,TEM6026684492
874011844605356805,OPE3327767618
873034431583416520,PAS6718656049
874021223045700051,VAU8576876028
873616681181061905,BUT3701410644
873036682394057906,ELY2524583645
873622362128456071,BAT1268274670
873054999694345779,BUT6257367867
873629828440067464,BAT9802168846
873631467201245629,LUX4915467984
874212849127710673,ENT5397581410
874240096698328447,REU1812549039
874280871130324658,HOT5053174252
874292528834557199,POP2179589718
874301917330181944,PAS0372757051
874304578190301667,BUT7928402104
874314683861080363,POP7965677130
874317377323851744,MEN3893229542
874318239365158598,TEM2009782977
873066156453407200,BOU9639507015
874320130435275633,PAS5383938251
874329925766160002,REU4851976934
873633176074360740,BAT7395166185
873634334398945524,LOU4300704254
873641633929637379,OBS3837614844
873071610684436619,TEM1007671403
874338038512465410,OBS5926311562
874351330668700948,BUT4229130986
873075863483290517,BAT8917590824
873644282525046933,ENT5548804655
873075957740616072,BOU4802504166
873653254942751520,BAT4786199154
873658941167034764,PAS3384703745
873077944149112067,POP7930277612
873663304194045220,BOU4196589818
874352750135563725,BOU4065508735
873077944650613065,OBS8365074002
874361421854390514,PAS5781914392
873078694121396850,PAS2843069829
873082980821118383,POP4049353077
874371539457803959,TEM0070583393
873666577902599169,TEM8452387732
873084264376394048,BUT8056606953
873670002034488891,TEM3966842679
874371849649985905,ENT6507558795
873087688904171568,POP9823904879
874378299397672780,ELY0301926560
874378569439478637,MEN0764106623
873672817032210395,BUT4243096309
873087692634893540,BUT5195038180
873680768312717322,PAS8917678356
874383743044026704,BAT0441032323
873088168241623753,POP3006649280
874389476850013256,MEN8875301671
873683617928578524,GOB3611002119
873092041326532736,TEM9348886783
873685076063020723,BUT0356498929
874398648497286574,VAU7625831198
874403019348324649,GOB2460514388
873093585645259594,BUT5418807014
873690249601405318,POP1382550233
873096067497051138,POP8088210945
873692072228273452,PAS2081377911
874407930794045126,MEN3892427668
873104106785103647,BOU0160994309
874422737342601987,TEM9892958064
873692197123973527,BOU9251736261
873104976465302508,TEM9878856372
873106128678846466,POP8762783149
873702859431544508,BUT2313986435
874437983128170319,BOU2276706243
873106140663051667,LOU1029810687
874443998408174736,POP0448956093
873709522195244642,BOU3646323631
873717081195169247,PAL0476197464
873115363110250979,BUT7118790395
873720373219933771,POP4421693886
874458762256857277,POP8840709286
873120759840054681,BAT1948605816
874468103508645009,BUT8770606136
873120952287418261,BAT4268569482
874469434187404859,POP2112965576
874476120159171878,POP8470099231
873130453211498900,PAN3818628614
874484478020158793,PAS3893492489
874489856083464277,BAT7981180048
873720479062366521,MEN3058112308
873729237147207927,POP2770507232
873729753958249104,PAS9065892971
873134081526552847,BAT4515956397
874502004225748543,OPE8298181492
873142104727787209,LUX4828079321
874503915746918342,BUT9877410574
873731419009910190,TEM8382931431
873734024738231637,MEN0833293519
875296419466054666,PAN4426504109
873734727963348823,ELY2938048392
873736979189977185,VAU5104619005
874520020165908781,POP2693781853
874523519045945961,BUT2738238292
875325686473017873,ENT5969327492
874526040528367933,POP4134104450
873738844577736197,BUT1328715756
875336785946806994,PAN7132746683
873743817654926352,BUT8926210765
874526639126084545,BOU9080962949
875352040559881100,BUT9969893246
874535845431029195,BOU5223944495
874535850612149234,BUT3361321605
874535855141946223,MEN4206321081
873745443683842618,GOB1521215895
875356156870068953,OPE6120904308
873747448099179947,OPE5926311749
874535857046160240,ENT6430199862
875393882800322229,GOB0492151749
874537739096428501,BUT2349250526
874545353974394277,VAU7231902346
873749970988457356,TEM0310378681
873750208953845370,BUT7637826723
875400794037456941,BAT3843270853
873754496658809008,PAL1738860652
874545618121801264,PAL7940735533
875409042929814961,POP8707567172
875423647043331224,OPE7698964502
874549598596876067,VAU5171462383
873755561407279287,PAL5376238484
875436319387133135,MEN4503983417
873757346818641002,HOT8085814312
873765427514684097,BUT3237877795
874588895638983903,PAS8298823835
874590465172425711,ENT9047244088
873765485408852381,BAT2767208506
875461801993438502,PAS1200852398
873768524569941961,ELY2206181096
874601659785160761,REU2327959166
875492552218530663,BUT7375169059
874624014804547071,BUT8074266967
873777415515187508,BAT8060539362
873779838589802200,PAL0627990851
873794546490069407,PAL5442465142
875511330236166085,VAU3349647200
873808308811161873,PAL5897215304
874627678824287939,ENT7914446648
874628170909858854,PAN4629013044
874629409290408229,ENT9298340339
875707375765376079,PAS6805534578
873810097625818129,BUT7232440289
875723870815332525,ELY7425608518
874644417354717143,HOT6790668386
874672526966350876,PAL5563153055
873813568679492934,BAT3447807308
875758144234875907,OPE8476788905
873816804854135560,PAN4018173854
875782708668590413,BAT7438735204
873817595422848379,BAT6738861906
873821468510142535,POP1241585021
874673201174140286,PAL0198873784
875783530214962444,POP7104594581
874714194402842713,POP0549742655
874814724384282621,BOU4138050139
873829773233095656,VAU9728746506
875787121743657016,HOT5411861103
873830936779464300,ENT7652142242
874972891573513221,REU1260049606
875788815553378975,MEN0259312427
873843291060984966,MEN0909239500
875799220118762705,HOT9045254777
873861108609201757,REU2437643990
875021505600336661,MEN9648986742
875027682438225040,BUT6562940523
875037227348667438,PAN4365931975
875828776179674494,VAU8019512860
875046057194904068,OPE2025097950
873864767502509677,POP0773341657
873866522383314551,OPE3612572144
873869810597928428,MEN7075325568
875831250995475034,BUT0147953543
873874136314303450,OPE7132803860
875056885017801042,BUT3470235065
875842338012590668,POP0498122667
875065009530928166,BUT8913582930
873891281116959440,POP0300305534
875843407520376999,MEN5287247270
873914215255597358,MEN6257092153
875070070745902909,ENT6235873725
875855187110295621,POP7368290595
875072415392830438,BUT7820808046
875082913803657455,REU9401774527
873938594873397977,OBS9288375638
876633312421811785,PAS8155656916
875869912709095289,OBS3181693562
876634925401622805,HOT5201313607
875102731274663048,BUT1801560261
875882916664512465,OBS8077055340
875117433755243504,BUT0056598899
876637402752922294,TEM0698027798
875885542643632410,PAS6752710609
875126212301086338,BAT8173971341
876645951185094306,BUT0094577758
875898705328872108,OPE7666439165
875147688575040751,OPE5842061091
875915246721803300,ENT4177881296
875160670168249221,PAN9106972202
876653998789013055,LOU7856543511
876656751658851907,REU2923933553
875915962548886027,TEM9394261359
876657914886101681,OPE2230019413
875162454610068356,ENT8252697034
875182192468454444,PAS6760954196
876660565856277365,GOB8813983842
875919683975935812,GOB7425277326
876666923032884092,VAU1697999182
875184459982004755,REU3549427804
875926711228409114,PAL2689307838
875190196806962128,OPE9275210923
876668169276949510,BAT6594148837
875932026787040275,TEM7678944965
875203337196844868,OBS2905362914
875938445795337932,BOU3195727409
875241766419003551,VAU9198647306
875245087204560485,ENT1718159683
876668931336090300,BUT2794889490
876681663816548893,BAT8570509884
875939872699700769,REU0804546103
876684755375923304,POP7674436084
876687379535855277,REU1969964820
875260694666595118,REU8732524637
875944140968505746,BUT9484514249
875260886142554007,GOB6470696970
876692822230537858,REU0355065562
876707540019042683,PAL4793069665
875957118713977391,ENT5288429317
876708054688989583,ENT2744204213
875270896277959043,VAU6525821409
875962097076739429,VAU2905556189
875277067457864472,PAS6305015499
875283479742444080,ENT8941478083
876716924952698283,LUX9840336569
876720737868190234,PAN3758151754
876724129757451896,PAL3787572592
875286280461398681,VAU4193296632
875965131728553233,REU5423969519
875291468038222474,LOU9580672181
875296305606083419,POP3615619926
876730086182868114,TEM3278504075
876733085947427610,PAS4478118419
875977181224658509,VAU2761601692
876735217447012172,ENT9988432200
877456886880853979,OBS2683675383
875981041991228732,MEN7009770243
877460332492468275,BAT7245795489
877461527941414600,PAL3748502709
876737080848416225,ENT9134856885
875987688527234008,GOB6875995550
876740879269597899,PAS8235299193
876000948446757329,MEN7969193872
876742142126726006,POP5520266162
877466028934280813,BUT9949400146
877469279974133044,PAS9741252150
876005821725728742,BUT0630255607
876745769555537707,ENT5308243644
876748160245975676,ELY3668444455
876750135800695970,BUT6437913801
876750675866835004,PAS9244546453
876017507858719254,REU3941167175
876751074820421097,POP7810104923
876751720011221995,PAN7890956512
877473254869004311,BUT4753692146
877473731112305266,BAT7922735793
877494219534427615,PAS9232247065
876017736416592849,BUT7456238038
877513104567993460,TEM1710682146
876755606794461050,MEN0808353674
876022458800178257,HOT6883013423
876768497652160326,MEN3129412820
877515186071142725,BUT9462021093
876030004026191715,BUT0297281910
877519736950676580,PAL2643950096
877528408647304917,MEN2459423736
876774354111707587,VAU7158794435
876776841868391568,PAS4058021654
876084015702809930,POP8916135295
876807262846219951,PAL8348472572
877554924203940068,LUX9378750852
877560074335818456,BUT3667946188
876088306218246044,ELY6656564189
876811293652895121,PAL4169510251
876099025206155677,ELY8754860340
876814047551033905,BAT6179684583
876816956653693947,ENT2257194910
876842967972583050,BAT4350224343
877573522618369029,POP1092534636
877582025938562545,POP5556775962
876101323481910617,PAS9873676781
877583478745521761,BUT8000700287
877593536843045631,VAU0246248868
876856953917145712,HOT4124721768
876111310552328225,POP0717607528
876865248938819079,PAS5297354701
877593608734471157,OBS5130902731
876111563460479308,GOB4139935833
877606681234610078,ENT2251994981
876867306876424464,BOU9545674213
876111837888575278,BOU0031364079
876882698717647871,BUT6620500028
877608979496315982,HOT8341532897
876131422952356981,OBS3747066043
877616019370115705,GOB5219102302
876892253056115964,BUT6981750324
876892417802509188,PAS8818895366
876138431674160287,PAN1857611217
876893531340508659,ENT5294692108
877720145459180193,PAS5648180365
876139704457763387,BUT1811287010
877909789740887629,ENT2971394220
876918461242618836,MEN0353478947
876141223574281982,GOB8280645697
877917844276696138,BAT8614335978
876143447397488705,POP8433033028
876927504364091740,PAL6570049160
876156507324933334,BAT5431998253
876936354790819279,BOU2449818417
877947660516479627,HOT7178678395
876156585506126773,ELY1974719077
877964060406746275,BUT9580661945
876940939474908564,VAU6549044212
876164465794743820,LUX1841900823
877971189156632628,OBS2457167423
876177810251516933,ELY2555546711
876946025096137869,ENT4508771365
876185741152091266,BAT8662158195
877194986045045200,VAU9930324193
877971624930078332,TEM2760135163
876203395536846077,LUX1290288885
877987294636981019,VAU3544199514
877211179261968526,POP3873341929
877214358199592024,PAN7668600655
876204512904129993,OBS5892183559
877218226914781655,VAU6356086376
877987588889343102,ENT4233205125
876479463318363274,BAT7180446716
877990710578404245,BOU6442845846
877219670376066062,LOU0780825749
876480101133010248,BOU6076641647
877220224304349164,VAU8852309047
877990769664439812,POP9381845640
878002084997032919,PAL7206741912
876489765975145006,GOB1927557130
877226305396376080,OPE5363729861
876502638659483207,VAU1798010201
876505185784364335,ENT2956103199
876508313722402203,BUT2277256170
877247430453422894,ENT4007061799
878008238061443149,BOU2609056299
876511998245579234,GOB2484958186
878010742311085456,BUT1597211704
878012092886738381,BOU4200458334
877249100501012744,BUT5026069275
877251071486089244,MEN0858527952
876515232557194736,BOU8459626545
877261522198342679,ENT4137456632
878016438157492499,PAL1595024031
876527076568591293,BUT0935466416
878016485639914603,OPE9346590552
877266901354885513,MEN3869958027
876529089201017358,BAT9675694066
877278230021068737,BAT7291834734
878018559998136060,PAS0481612813
876534586536706128,POP7124543113
877279199619478639,BUT6847943450
876545346388161548,VAU1905516855
877286231976484867,ENT3791639740
878032855659925409,HOT6420620139
876545642233606008,BUT0329936262
877296977847105095,LUX8947154146
876546006044980083,BUT3898253697
877321404938819797,TEM1793239391
877330401541154103,ELY8604518456
878047446219535759,ENT4129495578
876549535854594542,GOB0202168771
878061821333436376,VAU3018396754
877334281329300595,OBS7145271228
876554660228696044,PAN0404893635
877335512635406834,BOU4140519427
877340588388204718,BAT7461414372
877340790219035971,BUT7772784192
876556869695239602,BOU6087131143
878067973865744729,BUT3273054018
876559412074151546,MEN2811773691
878070260760859004,TEM3674217842
878085603151328821,LUX5580238071
877344441033259006,POP7102214890
876573308442891366,BUT4332340688
877353344712186026,BOU4834689057
877362064255278130,OBS3295678902
876585840384013796,BUT2871778796
878089253042285001,ENT6220554238
878090872177497060,ELY4138397195
878092026930945172,BAT5970657288
876604434395987586,REU7834445106
878096487108802143,OPE2625731838
877367252813416392,PAL1048351497
876615834871596848,ELY4653849101
877373622802993682,POP8423285781
877379207439659485,PAS9695713586
876625296659823798,BAT3512470094
878102057816517267,ELY6170037537
878367427182159078,HOT6621773775
878104095440810697,VAU2510201797
877379999818417453,BUT3169211623
878398409639494168,REU2632377160
877386147463221540,GOB2032244624
878105076330524578,OPE8820536702
878403598691378128,PAN6042666054
878107847546044049,PAN0194934684
878108860174593695,BUT9995244232
878109102618534446,LOU7483333317
877407145003979447,BUT6246481762
877407922851271067,ELY1382366170
878426907584829827,BOU7440813853
877412132697355163,BOU7499061240
878116144286107096,REU4536614161
878119300168225508,LUX5651099718
878615861653578295,ELY9552129344
878122192520984306,BOU3714299420
877416763061618340,PAS7450370048
878623010591562779,BAT5359191439
877420558555339802,OPE6875037370
878624119719606223,PAL2233455767
877423535241859401,BOU3186208072
877429761218336227,LUX4000129723
877433140275409870,VAU8085503016
878125051008483168,OBS9005862696
878131789658802294,MEN5921981463
878626535543706338,LUX3510102284
878153190861860621,PAL5173467272
877433633126077225,BUT0449490496
878626804970350715,HOT7346443822
879404560295422598,BUT0250824792
878157424954622492,MEN8139108908
878158609476412924,BAT2751923310
878633554168030195,BUT5386715886
878177805214875294,BUT5723731386
879419370054751491,MEN5491175525
879421753131757876,POP9417376404
878659726029929859,LOU1366878015
878183086785410817,LOU2452916113
878660734054249893,GOB3108156766
879427401188773648,BUT6009242985
878660734056326293,BOU6693335631
879441285593612314,BAT0412934030
878186558424376367,OPE6662740815
878661742726380665,TEM1247091097
878189707943348717,BOU3569353733
878192086833322217,PAL4927879188
879442858260830673,MEN7553783198
879448588049591062,TEM3160285786
878661773730983976,ELY7573866286
879465042146764461,BUT5067999475
